base_candidate,candidate,origin,depth,learning_rate,l2_leaf_reg,max_iterations,iterations,training_rows,evaluation_rows,fit_seconds,prediction_seconds,pinball_loss,baseline_pinball_loss,pinball_difference,median_mae,median_bias,coverage_90,mean_width_90,mean_absolute_calibration_error,quantile_crossings,invalid_90_intervals
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-10-01,6,0.04,5,500,500,32856,744,130.701891084,0.00373808299992,5.46808789599,3.510557406,1.95753048999,14.426962471,-9.61075786664,0.551075268817,39.6531477644,0.25669490605,1121,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-11-01,6,0.04,5,500,250,33600,720,134.781606,0.00667612500001,5.77196103774,5.645941032,0.126020005743,15.8861836166,-4.92359985103,0.784722222222,58.5276744957,0.112682379349,58,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-11-01,6,0.04,5,500,375,33600,720,134.781606,0.00374425000018,5.76399680113,5.645941032,0.118055769133,15.8133844036,-4.68604998414,0.766666666667,53.6016410878,0.111560044893,329,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-11-01,6,0.04,5,500,500,33600,720,134.781606,0.00407287500002,5.7546440173,5.645941032,0.108702985299,15.7317029626,-4.29379420278,0.741666666667,50.5474221726,0.108964646465,717,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-12-01,6,0.04,5,500,250,34320,744,135.452371708,0.0040308749999,19.7010150372,21.20801128,-1.50699624284,49.3945356916,46.4785387937,0.353494623656,76.5831480674,0.385591397849,177,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-12-01,6,0.04,5,500,375,34320,744,135.452371708,0.00431320799999,22.0303901481,21.20801128,0.822378868105,51.950926213,48.9893041329,0.251344086022,64.3666969323,0.406000325839,2301,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-12-01,6,0.04,5,500,500,34320,744,135.452371708,0.00381337499994,22.9659513086,21.20801128,1.75794002858,52.856359843,49.9494360229,0.212365591398,59.5487901371,0.410901487998,3928,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-01-01,6,0.08,5,250,125,17544,744,38.242859833,0.00716216699993,11.6254417151,13.90554752,-2.28010580491,32.6031049639,21.2999967837,0.784946236559,88.7501705135,0.161711198002,1172,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-01-01,6,0.08,5,250,188,17544,744,38.242859833,0.00277250000045,11.5783182774,13.90554752,-2.3272292426,31.7574291643,18.9787254954,0.694892473118,75.7787695503,0.156045943304,4473,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-01-01,6,0.08,5,250,250,17544,744,38.242859833,0.00252724999973,11.7174814071,13.90554752,-2.18806611287,31.4815532437,18.9483611451,0.622311827957,68.0886226124,0.164179428696,7442,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-02-01,6,0.08,5,250,125,18288,672,40.084729625,0.00430933299958,12.3307315866,11.28038276,1.05034882663,33.2028970822,11.676264121,0.60119047619,69.2982831123,0.115641534392,1858,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-02-01,6,0.08,5,250,188,18288,672,40.084729625,0.00345958300022,12.826242201,11.28038276,1.54585944105,32.7975472184,10.2634228991,0.482142857143,58.9048405698,0.12741041366,5972,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-02-01,6,0.08,5,250,250,18288,672,40.084729625,0.00253616600003,13.1282065661,11.28038276,1.84782380612,32.8989618452,9.44869719295,0.447916666667,54.2967356774,0.13469035594,8074,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-03-01,6,0.08,5,250,125,18960,744,41.039868292,0.0047777499999,10.8440082199,10.38357876,0.460429459936,28.9330100737,18.4598862282,0.64247311828,54.2595873098,0.0999663299663,3925,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-03-01,6,0.08,5,250,188,18960,744,41.039868292,0.00232908399994,10.9472440626,10.38357876,0.563665302618,28.8176337685,18.4174023901,0.600806451613,50.4696909831,0.11362278701,6449,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-03-01,6,0.08,5,250,250,18960,744,41.039868292,0.00247345900016,11.0167516387,10.38357876,0.633172878669,28.6241907647,17.5641920857,0.518817204301,44.6544644846,0.128632019116,9825,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-04-01,6,0.08,5,250,125,19704,720,41.814082667,0.003270875,5.58489060545,4.785073425,0.79981718045,14.8830804692,1.82045711851,0.556944444444,32.7471226258,0.127744107744,10902,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-04-01,6,0.08,5,250,188,19704,720,41.814082667,0.00326295800005,6.18036647175,4.785073425,1.39529304675,16.041135016,0.488386933562,0.427777777778,27.1975360951,0.155990460157,16592,17
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-04-01,6,0.08,5,250,250,19704,720,41.814082667,0.00225958299961,6.39409482087,4.785073425,1.60902139587,16.2608120279,-0.384950993945,0.361111111111,24.663663565,0.174054433221,20302,31
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-05-01,6,0.08,5,250,125,20424,744,43.3381475,0.00402904100019,4.69647869672,7.013305197,-2.31682650028,13.2055152881,4.34277419666,0.752688172043,40.3877732584,0.070495275334,4069,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-05-01,6,0.08,5,250,188,20424,744,43.3381475,0.00316437500032,4.73872362448,7.013305197,-2.27458157252,13.17519452,3.44042079027,0.720430107527,38.1768960387,0.0787650700554,5420,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-05-01,6,0.08,5,250,250,20424,744,43.3381475,0.00245695900003,4.76623114954,7.013305197,-2.24707404746,13.163339275,3.15568694387,0.684139784946,35.1476465867,0.0889611165418,7881,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-06-01,6,0.08,5,250,125,21168,720,44.44880725,0.005261625,6.47798368062,6.703083345,-0.225099664383,18.0519487387,-7.31154778571,0.798611111111,56.3822995172,0.101666666667,1138,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-06-01,6,0.08,5,250,188,21168,720,44.44880725,0.00353837500006,6.61200376971,6.703083345,-0.0910795752856,18.1851683459,-7.72754252082,0.747222222222,50.4530121633,0.113294051627,3065,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-06-01,6,0.08,5,250,250,21168,720,44.44880725,0.00238620799973,7.00359616718,6.703083345,0.30051282218,18.6790686547,-8.38502670844,0.633333333333,42.3855128235,0.135928731762,7613,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-07-01,6,0.08,5,250,125,21888,744,46.354350834,0.0042419170004,6.40968056347,5.975841871,0.433838692475,17.9073726799,-7.55103371884,0.756720430108,52.7973993549,0.0986385358966,1676,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-07-01,6,0.08,5,250,188,21888,744,46.354350834,0.00246937500015,6.45159881477,5.975841871,0.475756943767,17.3579830248,-6.33122875185,0.685483870968,44.7414117418,0.102834256544,4527,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-07-01,6,0.08,5,250,250,21888,744,46.354350834,0.0026304590001,6.69344393914,5.975841871,0.717602068138,17.5511838684,-6.63507075497,0.608870967742,38.4656804778,0.124687737591,8740,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-08-01,6,0.08,5,250,125,22632,744,46.292540458,0.00320458299984,7.4897228506,7.355061265,0.134661585605,20.0172035451,10.1732895091,0.717741935484,52.9621235009,0.155657651787,1011,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-08-01,6,0.08,5,250,188,22632,744,46.292540458,0.00227266699994,7.76121513769,7.355061265,0.406153872694,20.1214640155,10.7842242168,0.650537634409,44.5615457765,0.168341479309,3666,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-08-01,6,0.08,5,250,250,22632,744,46.292540458,0.00259379199997,7.96133536651,7.355061265,0.606274101507,20.077370638,10.831814079,0.579301075269,38.3863969713,0.182119582926,7984,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-09-01,6,0.08,5,250,125,23376,720,48.330307958,0.00399349999998,7.69524069451,5.693610333,2.00163036151,20.7389939468,-11.2944423323,0.634722222222,50.114112225,0.191369248036,1305,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-09-01,6,0.08,5,250,188,23376,720,48.330307958,0.00342212499982,8.47970873,5.693610333,2.786098397,21.9714685168,-12.5882653319,0.5,43.4110785704,0.207575757576,3771,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-09-01,6,0.08,5,250,250,23376,720,48.330307958,0.00226537500021,8.83784917387,5.693610333,3.14423884087,22.437687386,-13.0742214383,0.458333333333,38.7261177352,0.214318181818,6843,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-10-01,6,0.08,5,250,125,24096,744,50.378390125,0.0041839999999,4.93400402653,4.414959951,0.519044075533,13.7933091401,-4.18930343016,0.799731182796,48.4467259457,0.159197349843,682,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-10-01,6,0.08,5,250,188,24096,744,50.378390125,0.00257333299987,4.98584824476,4.414959951,0.570888293757,13.7897623576,-4.80301681592,0.700268817204,41.1730387879,0.182237971109,2475,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-10-01,6,0.08,5,250,250,24096,744,50.378390125,0.00258229200017,5.10390034226,4.414959951,0.688940391256,14.0253674878,-5.47384927995,0.634408602151,38.0049790694,0.202229282068,3826,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-11-01,6,0.08,5,250,125,24840,720,51.140965917,0.00466349999988,7.29727840908,4.959250238,2.33802817108,21.4830771487,-18.1656882935,0.836111111111,77.3560768166,0.248358585859,98,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-11-01,6,0.08,5,250,188,24840,720,51.140965917,0.0033893750001,7.0953178535,4.959250238,2.1360676155,20.8865998121,-17.098474873,0.8125,71.1281185886,0.244949494949,341,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-11-01,6,0.08,5,250,250,24840,720,51.140965917,0.00234470799978,6.9162640292,4.959250238,1.9570137912,20.2314127038,-16.4022521239,0.7875,66.8729126824,0.24718013468,794,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2009-12-01,6,0.08,5,250,125,25560,744,52.463507917,0.00510258299983,11.3152365835,11.0412067,0.274029883501,31.5409790946,19.838789146,0.693548387097,72.7479371482,0.186210492017,310,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2009-12-01,6,0.08,5,250,188,25560,744,52.463507917,0.00265549999995,11.8135720609,11.0412067,0.772365360898,31.8115181273,19.8918782091,0.625,63.4518880142,0.199147387857,2204,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2009-12-01,6,0.08,5,250,250,25560,744,52.463507917,0.00243433299966,11.5805474743,11.0412067,0.539340774311,30.5619582497,17.6335899199,0.568548387097,55.5444304731,0.196846421201,5104,3
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-01-01,6,0.08,5,250,125,26304,744,53.531077666,0.00709512499998,20.6188523984,21.02048069,-0.401628291645,54.293743986,29.5927671953,0.498655913978,93.5209377869,0.151105680461,1699,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-01-01,6,0.08,5,250,188,26304,744,53.531077666,0.00372045800032,21.6312754713,21.02048069,0.610794781275,55.0639430045,29.3093232023,0.424731182796,80.8297384529,0.165802107092,6023,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-01-01,6,0.08,5,250,250,26304,744,53.531077666,0.00282229200002,22.123491412,21.02048069,1.10301072201,55.3084953915,29.7137716204,0.393817204301,74.6042109317,0.17449114804,8366,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-02-01,6,0.08,5,250,125,27048,672,54.933185209,0.00499108300028,11.6046992072,13.85334823,-2.24864902276,31.8300699187,27.3922936967,0.717261904762,81.8152389679,0.271494708995,2159,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-02-01,6,0.08,5,250,188,27048,672,54.933185209,0.00358541700007,12.0537731317,13.85334823,-1.79957509831,31.5982584969,24.1635826087,0.559523809524,60.2098287538,0.258658008658,10655,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-02-01,6,0.08,5,250,250,27048,672,54.933185209,0.00227120900036,12.2496305653,13.85334823,-1.60371766469,30.9601934479,22.9310685544,0.482142857143,53.1159631002,0.264009139009,15119,2
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-03-01,6,0.08,5,250,125,27720,744,56.459787833,0.00403041699974,8.55607002541,6.757414947,1.79865507841,22.894739029,-14.2147311141,0.591397849462,70.6911259321,0.235311719344,2760,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-03-01,6,0.08,5,250,188,27720,744,56.459787833,0.00239145800015,8.89204737687,6.757414947,2.13463242987,23.4481449104,-14.6654378443,0.540322580645,63.892117799,0.239863147605,4974,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-03-01,6,0.08,5,250,250,27720,744,56.459787833,0.00236037499963,9.19147833841,6.757414947,2.43406339141,23.9725874261,-14.5527538349,0.502688172043,57.344313032,0.239692625176,7723,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-04-01,6,0.08,5,250,125,28464,720,56.25889875,0.00513291599964,4.35626383038,3.642027459,0.714236371379,11.9225715393,-5.39862139799,0.765277777778,44.2040652849,0.200822109989,1260,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-04-01,6,0.08,5,250,188,28464,720,56.25889875,0.00321008299989,4.48765409435,3.642027459,0.845626635349,12.1583849871,-5.74437025328,0.697222222222,40.4890973339,0.214029180696,3103,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-04-01,6,0.08,5,250,250,28464,720,56.25889875,0.00244745800001,4.61565022353,3.642027459,0.97362276453,12.481117254,-6.00966039056,0.679166666667,38.1574555219,0.212634680135,4909,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-05-01,6,0.08,5,250,125,29184,744,57.895825417,0.00410000000011,5.66730444602,7.10266967,-1.43536522398,15.047914998,4.65825709135,0.643817204301,37.8810490298,0.076835016835,4283,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-05-01,6,0.08,5,250,188,29184,744,57.895825417,0.00226141699977,5.66045012981,7.10266967,-1.44221954019,14.7616387833,3.9188885108,0.610215053763,34.808371979,0.0909275551211,6330,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-05-01,6,0.08,5,250,250,29184,744,57.895825417,0.00259495799992,5.57752430126,7.10266967,-1.52514536874,14.4287128371,4.02693151501,0.588709677419,32.7764260239,0.095733680895,7853,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-06-01,6,0.08,5,250,125,29928,720,59.330279,0.00853570800018,12.0199363178,13.70310638,-1.68317006219,30.9545614068,24.8855671885,0.458333333333,56.6193969054,0.312275533109,1149,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-06-01,6,0.08,5,250,188,29928,720,59.330279,0.00357424999993,12.4569344444,13.70310638,-1.24617193558,31.3761870754,24.6488293624,0.3875,51.7233883219,0.316717171717,2811,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-06-01,6,0.08,5,250,250,29928,720,59.330279,0.00242662499977,13.1964383302,13.70310638,-0.506668049849,32.2539403824,25.6610105444,0.351388888889,46.1218926239,0.328658810325,5320,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-07-01,6,0.08,5,250,125,30648,744,60.592937625,0.0160905409998,9.50000243332,10.77537067,-1.27536823668,25.2395025157,6.32402766508,0.543010752688,57.116777661,0.154571521668,2034,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-07-01,6,0.08,5,250,188,30648,744,60.592937625,0.00216137500001,10.0418033999,10.77537067,-0.733567270069,26.1327887647,7.46791230411,0.450268817204,51.3000772042,0.170048875855,4316,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-07-01,6,0.08,5,250,250,30648,744,60.592937625,0.00232108299997,10.2267682962,10.77537067,-0.548602373849,25.9516867727,7.02837816644,0.403225806452,45.6754720003,0.173283371348,8041,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-08-01,6,0.08,5,250,125,31392,744,62.115403208,0.00395779100018,6.0066825546,6.574447448,-0.567764893395,16.4176927969,3.6263436787,0.860215053763,61.6168343034,0.0465151515152,817,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-08-01,6,0.08,5,250,188,31392,744,62.115403208,0.00236054099969,6.06174334729,6.574447448,-0.512704100709,16.4967806831,3.74912312541,0.780913978495,52.6882259511,0.0621972412295,3155,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-08-01,6,0.08,5,250,250,31392,744,62.115403208,0.00227883300022,6.703580813,6.574447448,0.129133364995,17.8834991179,7.07683691133,0.67876344086,44.8645734937,0.119987509504,7680,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-09-01,6,0.08,5,250,125,32136,720,63.529432875,0.00429591600005,6.319434275,7.706400278,-1.386966003,17.1304647359,5.59543153823,0.704166666667,47.4382696286,0.086652637486,2303,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-09-01,6,0.08,5,250,188,32136,720,63.529432875,0.00400600000012,6.67359658886,7.706400278,-1.03280368914,17.5628622698,6.61332493509,0.5625,39.3660323686,0.120047699214,5939,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-09-01,6,0.08,5,250,250,32136,720,63.529432875,0.00241966700014,6.81830949076,7.706400278,-0.888090787244,17.5156000307,6.1541122181,0.511111111111,34.4173452493,0.131812570146,9560,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-10-01,6,0.08,5,250,125,32856,744,66.451779167,0.00623966600006,6.84535920642,3.510557406,3.33480180042,18.8021411234,-16.0002252912,0.631720430108,54.8130516322,0.313932334094,325,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-10-01,6,0.08,5,250,188,32856,744,66.451779167,0.0022234170001,6.90891357461,3.510557406,3.39835616861,18.8691113183,-16.1177894198,0.565860215054,49.2328063984,0.322648528294,1082,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-10-01,6,0.08,5,250,250,32856,744,66.451779167,0.0023061249999,7.28569053504,3.510557406,3.77513312904,19.5448078663,-16.8658672905,0.504032258065,45.3815147244,0.331826327794,2289,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-11-01,6,0.08,5,250,125,33600,720,66.427521834,0.00415050000038,5.9073297396,5.645941032,0.261388707596,16.5693824043,-4.12170439178,0.808333333333,57.5251066611,0.0784231200898,143,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-11-01,6,0.08,5,250,188,33600,720,66.427521834,0.0033171670002,5.85095545083,5.645941032,0.205014418832,16.3072935025,-3.902684086,0.795833333333,54.1384490044,0.078347362514,572,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-11-01,6,0.08,5,250,250,33600,720,66.427521834,0.00236033300007,5.84810860639,5.645941032,0.202167574391,16.2583748922,-4.22738345792,0.781944444444,51.1858083944,0.0833978675645,1211,0
depth6_lr0p08,depth6_lr0p08_l25_trees125,2010-12-01,6,0.08,5,250,125,34320,744,68.653477542,0.00465345900011,20.2077835027,21.20801128,-1.00022777728,50.7815598615,47.6792698192,0.310483870968,75.8378802203,0.39311610731,640,0
depth6_lr0p08,depth6_lr0p08_l25_trees188,2010-12-01,6,0.08,5,250,188,34320,744,68.653477542,0.00258020799993,22.9914403304,21.20801128,1.78342905043,53.7683956071,50.5491064134,0.186827956989,62.0861013224,0.41124090366,4168,0
depth6_lr0p08,depth6_lr0p08_l25_trees250,2010-12-01,6,0.08,5,250,250,34320,744,68.653477542,0.00239166600022,24.358339717,21.20801128,3.15032843704,55.2352871166,52.1116887475,0.166666666667,55.6802395298,0.415395351363,6821,0
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-01-01,8,0.04,5,500,250,17544,744,143.092505833,0.00507629200001,12.1718998723,13.90554752,-1.73364764769,32.8779184236,20.9671560062,0.630376344086,66.2498653162,0.17445041816,4456,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-01-01,8,0.04,5,500,375,17544,744,143.092505833,0.0123516250001,12.9265904315,13.90554752,-0.978957088532,33.0747114977,21.4598397001,0.5,52.3489656385,0.194286955577,11245,2
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-01-01,8,0.04,5,500,500,17544,744,143.092505833,0.00603320800019,13.6172137876,13.90554752,-0.288333732383,33.3788536919,21.0458125798,0.384408602151,42.63091317,0.205443141088,17453,14
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-02-01,8,0.04,5,500,250,18288,672,146.786571792,0.00730670800021,12.7273823083,11.28038276,1.44699954828,35.0280579809,7.93781448147,0.575892857143,70.9404608705,0.133983886484,2203,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-02-01,8,0.04,5,500,375,18288,672,146.786571792,0.003424,12.9849823726,11.28038276,1.70459961263,34.6347198925,7.53564292582,0.491071428571,62.9551845219,0.14732984608,4494,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-02-01,8,0.04,5,500,500,18288,672,146.786571792,0.00391379199982,13.2324117666,11.28038276,1.95202900655,34.5330967755,7.68976280751,0.418154761905,56.6804072448,0.15888047138,7429,0
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-03-01,8,0.04,5,500,250,18960,744,150.022000916,0.00640466699997,11.0967117206,10.38357876,0.713132960596,28.0985371481,16.8713738191,0.561827956989,46.9078721228,0.107627348756,4850,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-03-01,8,0.04,5,500,375,18960,744,150.022000916,0.00356308299979,11.1117613127,10.38357876,0.728182552729,27.4862669233,16.4333632268,0.504032258065,40.7692668146,0.119215270989,9077,1
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-03-01,8,0.04,5,500,500,18960,744,150.022000916,0.00416479199976,11.2960756148,10.38357876,0.912496854772,27.4815500729,16.5435670421,0.452956989247,36.2798268255,0.13297762572,12829,4
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-04-01,8,0.04,5,500,250,19704,720,153.691548958,0.00432599999931,5.92463670432,4.785073425,1.13956327932,15.0300723773,-1.15618811483,0.401388888889,30.7073362804,0.185867003367,10664,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-04-01,8,0.04,5,500,375,19704,720,153.691548958,0.00553079099973,6.3782356346,4.785073425,1.5931622096,15.394682658,-1.20431738999,0.304166666667,24.581597032,0.200165544332,18772,8
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-04-01,8,0.04,5,500,500,19704,720,153.691548958,0.00403929199911,6.61021231223,4.785073425,1.82513888723,15.4876251976,-1.50350930512,0.270833333333,21.8505880778,0.208992704826,22761,23
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-05-01,8,0.04,5,500,250,20424,744,157.364416166,0.00675841700013,4.67955805716,7.013305197,-2.33374713984,12.9811300821,7.82154272267,0.737903225806,32.9158396245,0.109160964484,6510,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-05-01,8,0.04,5,500,375,20424,744,157.364416166,0.00379204099954,4.86648597527,7.013305197,-2.14681922173,13.0863613838,7.76188186844,0.631720430108,27.36345657,0.132205387205,11542,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-05-01,8,0.04,5,500,500,20424,744,157.364416166,0.00444708400028,4.93023145475,7.013305197,-2.08307374225,12.9279239778,7.4698010469,0.561827956989,23.9124459447,0.140647333551,15102,0
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-06-01,8,0.04,5,500,250,21168,720,158.555679542,0.00660254099967,6.46340949653,6.703083345,-0.239673848471,17.2947208928,-0.833593681258,0.666666666667,40.8254980342,0.0864337822671,7630,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-06-01,8,0.04,5,500,375,21168,720,158.555679542,0.00349337499938,6.69368484431,6.703083345,-0.00939850068862,17.1594432221,-1.57245397274,0.551388888889,33.1494197954,0.116801346801,13541,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-06-01,8,0.04,5,500,500,21168,720,158.555679542,0.0040247500001,7.13709790064,6.703083345,0.434014555637,17.2838964928,-1.81132202775,0.443055555556,24.9855490141,0.147525252525,20424,5
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-07-01,8,0.04,5,500,250,21888,744,161.312805167,0.00455475000035,6.41131843296,5.975841871,0.43547656196,17.4744588523,-5.35996313452,0.668010752688,46.9820620775,0.0973987183665,3011,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-07-01,8,0.04,5,500,375,21888,744,161.312805167,0.00569500000074,6.51688367729,5.975841871,0.541041806286,16.9880523479,-4.63482205636,0.557795698925,36.9216305594,0.115935158032,8415,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-07-01,8,0.04,5,500,500,21888,744,161.312805167,0.00432749999982,6.89945866208,5.975841871,0.923616791076,17.3273461048,-5.25256281334,0.459677419355,29.4592352855,0.144649723037,14653,4
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-08-01,8,0.04,5,500,250,22632,744,169.563975959,0.00450012500005,8.12486733447,7.355061265,0.769806069468,20.7967759378,12.4203684881,0.592741935484,42.1643020357,0.189018681438,4053,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-08-01,8,0.04,5,500,375,22632,744,169.563975959,0.006964917,8.49937742993,7.355061265,1.14431616493,20.790071158,12.0621528033,0.491935483871,33.1633707199,0.194922341697,9616,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-08-01,8,0.04,5,500,500,22632,744,169.563975959,0.00466316699931,8.6761505209,7.355061265,1.3210892559,20.7541196722,12.2566777448,0.435483870968,28.8945482096,0.203857934181,13249,2
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-09-01,8,0.04,5,500,250,23376,720,191.340501709,0.00500079100038,7.6414273136,5.693610333,1.9478169806,20.5828044886,-10.9368425629,0.598611111111,42.618968814,0.199211560045,2596,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-09-01,8,0.04,5,500,375,23376,720,191.340501709,0.00720762499986,8.38807593819,5.693610333,2.69446560519,21.4882302249,-11.8172021513,0.445833333333,32.8301505413,0.22035634119,9199,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-09-01,8,0.04,5,500,500,23376,720,191.340501709,0.00521120800022,8.9057389157,5.693610333,3.2121285827,21.6429071049,-12.6917664325,0.361111111111,25.9743522316,0.243389450056,15455,0
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-10-01,8,0.04,5,500,250,24096,744,192.097904625,0.00929962499958,5.40725147164,4.414959951,0.992291520637,14.7862616229,-5.61163310696,0.581989247312,39.1175362464,0.205698381666,2972,0
depth8_lr0p04,depth8_lr0p04_l25_trees375,2009-10-01,8,0.04,5,500,375,24096,744,192.097904625,0.00355175000004,5.62209162518,4.414959951,1.20713167418,15.0193290544,-6.77969926477,0.462365591398,33.8675794278,0.233509829478,6287,0
depth8_lr0p04,depth8_lr0p04_l25_trees500,2009-10-01,8,0.04,5,500,500,24096,744,192.097904625,0.00415150000026,5.74262391399,4.414959951,1.32766396299,14.9776165579,-6.88540876187,0.397849462366,30.4549673475,0.245171065494,9097,0
depth8_lr0p04,depth8_lr0p04_l25_trees250,2009-11-01,8,0.04,5,500,250,24840,720,183.907365917,0.0150100829997,7.41991091378,4.959250238,2.46066067578,21.1341430493,-17.4727075904,0.684722222222,59.6978353743,0.259245230079,1082,0
